familyid,ethnicgroup,length_of_residence,owner_renter_status,vacant,bathroom_cnt,bedroom_cnt,latitude,longitude
000106659772,L,16,2,0,2,3,033.961190,-118.239840
000105845163,H,17,2,0,0,0,033.960873,-118.240179
000106034081,R,21,9,0,,,033.967830,-118.254700
000105884673,P,16,9,1,2,3,033.950666,-118.245122
000106639891,H,26,9,0,0,0,033.950666,-118.245122
000106304402,A,11,9,0,2,3,033.927919,-118.247402
000106099999,W,09,9,0,0,0,033.950666,-118.245122
000105994147,H,28,4,0,0,0,033.725600,-118.305920
000106056587,H,32,9,1,0,0,033.950666,-118.245122
000106451638,L,13,3,0,3,3,033.950666,-118.245122
000106491136,H,19,9,0,,,033.945230,-118.262830
000106166085,H,12,9,0,,,033.950666,-118.245122
000078963190,H,14,9,0,1,3,033.950666,-118.245122
000106218415,H,18,4,0,,,033.926920,-118.247660
000106121480,E,08,9,0,2,4,033.948320,-118.247810
000106232667,J,13,7,0,,,033.939410,-118.248322
000009300947,H,02,9,0,3,3,033.939398,-118.248559
000105826288,H,05,9,0,0,0,033.939395,-118.248559
000105790552,H,29,7,0,3,2,033.952120,-118.237730
000105820169,H,19,9,0,,,033.950680,-118.237750
000106230945,H,17,9,0,,,033.950400,-118.237740
000106121037,E,18,4,0,3,4,033.950000,-118.237110
000106582131,H,12,9,0,,,033.948820,-118.237750
000106415558,H,15,5,0,1,3,033.865744,-118.084047
000009638046,C,13,9,0,1,1,033.947790,-118.237540
000106491437,J,14,7,0,0,0,033.947400,-118.237540
000091313294,H,24,9,0,1,1,033.946830,-118.237550
000106343307,H,14,2,0,,,033.946820,-118.238190
000078279387,C,05,9,0,,,033.956640,-118.237720
000065279532,H,18,5,0,2,2,033.942390,-118.237660
000106323201,L,23,9,0,0,0,033.941430,-118.238220
000106233511,H,02,4,0,1,2,033.939350,-118.237660
000105797915,E,02,4,0,1,2,033.952700,-118.251760
000105880501,H,26,4,0,0,0,033.951930,-118.252320
000106655825,H,16,8,0,,,033.951600,-118.251770
000106253612,K,06,5,0,0,0,033.856770,-118.221190
000106218724,H,22,4,0,,,033.950100,-118.251780
000106274659,A,18,6,0,,,033.949760,-118.252350
000106671655,H,19,4,0,,,033.948110,-118.252370
000106472696,E,18,9,0,,,033.959490,-118.239990
000106455527,H,16,9,0,0,0,033.959420,-118.239350
000105790138,H,33,9,0,,,033.958090,-118.239990
000106075784,S,24,4,0,4,7,033.957550,-118.239350
000106120688,F,05,9,0,2,3,033.942410,-118.231420
000105886785,H,33,5,0,,,033.898040,-118.107870
000105973980,H,12,9,0,1,3,033.971058,-118.228268
000105913909,L,09,9,0,,,033.955140,-118.240000
000105809258,H,23,9,0,1,2,033.884940,-118.244490
000106307751,T,25,2,0,,,033.950680,-118.239960
000041945036,V,29,9,0,,,033.945240,-118.262460
000105935450,L,26,0,0,6,5,033.947330,-118.239480
000103310395,H,38,5,0,,,033.942840,-118.239920
000008515030,E,46,5,0,1,3,033.884380,-118.241880
000105777932,D,16,4,0,3,3,033.956853,-118.238408
000106616844,J,15,9,0,2,4,033.958174,-118.242070
000093283585,H,15,3,0,3,5,033.949970,-118.224540
000105824948,C,16,9,0,0,0,033.957440,-118.241620
000106301938,E,19,4,0,2,3,033.957410,-118.242260
000106254655,H,12,3,0,,,033.955160,-118.241560
000106305335,E,31,9,0,3,4,033.954620,-118.242260
000106123610,W,19,9,0,,,033.952360,-118.241580
000106275558,D,18,9,0,,,033.951050,-118.242190
000106435065,H,26,5,0,,,033.951010,-118.241620
000106506278,H,15,9,0,,,033.949940,-118.241630
000106479211,H,12,9,0,,,033.949860,-118.241630
000106501561,H,05,9,0,3,2,033.949320,-118.242190
000002402372,H,32,9,0,2,3,033.948940,-118.242180
000106616263,H,17,9,0,,,033.948720,-118.242180
000106184163,E,30,9,0,1,2,033.948500,-118.241650
000106416931,J,19,4,0,3,3,033.946740,-118.242180
000106340833,H,07,5,0,2,3,033.944496,-118.241125
000080805669,P,23,0,0,,,033.944694,-118.241092
000106651685,S,26,5,0,2,3,033.944494,-118.240894
000106293288,F,13,5,0,,,033.944490,-118.240919
000106345812,H,16,9,0,,,033.952670,-118.255270
000106453198,N,15,5,0,,,033.937520,-118.261090
000105917291,H,14,9,0,2,3,033.957439,-118.263004
000106015457,K,19,5,0,,,033.968520,-118.282120
000106437237,E,26,4,0,,,033.918490,-118.345260
000105798547,H,11,5,0,,,034.096780,-117.738640
000105828874,E,23,5,0,,,033.958030,-118.256770
000049630497,H,28,9,0,,,033.970135,-118.354022
000105777898,H,32,9,0,1,4,033.975749,-118.250489
000106679360,S,30,9,0,0,0,033.945240,-118.262280
000105939959,H,16,9,0,3,3,033.945240,-118.262100
000105792910,K,02,9,0,1,2,033.945240,-118.261920
000106302052,D,15,4,0,1,3,033.945250,-118.258890
000105842505,L,20,9,0,3,4,033.945250,-118.258720
000099759585,H,11,3,0,,,033.945250,-118.258490
000106272929,C,14,9,0,2,2,033.945250,-118.257310
000106361273,H,09,7,0,0,0,033.945910,-118.247370
000106183214,H,33,9,0,2,3,033.946020,-118.244520
000106569854,H,38,9,0,,,033.945500,-118.242400
000105795332,E,14,2,0,,,033.945500,-118.238680
000106362732,E,12,7,0,0,0,033.951580,-118.256790
000106272209,H,37,7,0,2,4,033.933850,-118.255710
000106256636,H,17,5,0,0,0,033.949920,-118.256800
000106349133,J,10,4,0,2,3,033.942100,-118.256660
000106582775,W,17,9,0,,,033.948970,-118.264070
000106328329,B,15,9,0,,,033.949540,-118.263830
000106274560,I,20,5,0,2,2,033.948980,-118.263140
000078146670,H,14,6,0,0,0,033.948980,-118.262800
000106454186,I,08,9,0,0,0,033.948980,-118.262670
000106161611,H,05,5,0,5,5,033.948980,-118.262280
000106163875,E,50,5,0,,,033.948990,-118.261490
000106380784,D,10,9,0,1,2,033.948990,-118.260960
000106562064,H,36,5,0,3,2,033.949570,-118.259430
000105798534,H,33,4,0,,,033.949570,-118.259170
000106508209,H,29,5,0,2,4,033.949010,-118.258050
000105997768,H,29,5,0,,,033.949010,-118.257660
000105795751,P,10,9,0,2,2,033.949010,-118.257660
000105808663,H,16,9,0,1,2,033.949580,-118.257390
000106078326,W,15,2,0,1,2,033.957850,-118.246970
000106299331,H,26,9,0,2,4,033.899450,-118.290700
000106611483,H,09,1,0,,,033.954540,-118.247100
000106411787,J,29,7,0,2,3,033.952160,-118.245640
000106542939,E,32,9,0,0,0,033.951600,-118.246470
000105977277,L,38,9,0,,,033.950530,-118.245840
000106509030,J,03,9,0,0,0,033.949860,-118.245850
000106523148,E,16,9,0,,,033.949540,-118.246560
000105840972,A,18,5,0,2,3,033.941237,-118.246365
000105997721,D,21,1,0,,,033.954123,-118.247344
000106252519,H,32,9,0,3,4,033.944610,-118.248400
000106435471,H,14,5,0,3,3,033.944430,-118.247870
000106077231,I,05,9,0,0,0,033.952670,-118.234320
000106438042,E,25,1,0,0,0,033.951950,-118.233680
000106051406,I,24,7,0,,,033.948790,-118.234340
000106364454,H,10,4,0,,,033.941840,-118.233510
000106455771,H,29,5,0,3,6,033.939160,-118.233510
000105959186,I,28,5,0,0,0,033.939120,-118.234070
000103534780,E,17,9,0,0,0,033.938780,-118.234070
000028046226,H,19,9,0,,,033.949540,-118.245510
000106529110,H,24,9,0,2,3,033.923910,-118.074540
000106414955,H,33,9,0,,,033.947340,-118.245040
000105864077,A,08,9,0,0,0,033.959400,-118.238900
000106615783,S,26,9,0,,,033.958940,-118.238210
000105994676,J,33,9,0,0,0,033.958170,-118.238210
000007890160,I,17,9,0,,,033.957570,-118.238210
000106653713,K,27,9,0,,,033.956680,-118.238790
000106616365,S,37,9,0,1,2,033.956030,-118.238800
000106011136,H,02,5,0,,,033.948470,-118.247400
000106259846,H,16,9,0,,,033.948150,-118.247420
000106096195,E,06,1,0,3,2,033.948070,-118.246890
000106219539,H,14,2,0,,,034.018240,-118.067940
000106237366,H,26,4,0,,,033.947680,-118.246910
000106011372,I,29,7,0,2,3,033.968021,-118.148660
000106655273,H,19,9,0,,,033.955740,-118.236670
000106456450,L,25,9,0,,,033.955440,-118.237730
000106581135,H,21,5,0,2,2,033.954520,-118.236920
000106235681,H,11,3,0,1,2,033.952880,-118.205350
000040603509,E,13,1,0,,,033.950596,-118.247484
000105843742,H,06,7,0,,,033.950493,-118.247488
000106676676,H,27,2,0,,,033.945910,-118.247370
000106165291,E,16,3,0,,,033.897870,-118.190590
000105778967,H,25,4,0,,,033.940282,-118.247927
000106321649,F,17,3,0,2,3,033.939946,-118.247686
000106236734,H,08,9,0,0,0,033.941690,-118.230950
000105804172,C,03,9,0,0,0,033.955662,-118.242927
000106304907,E,16,9,0,3,4,033.955340,-118.242750
000106690409,L,28,9,0,,,033.951430,-118.242700
000106342490,S,09,7,0,,,033.951360,-118.242700
000105840142,I,24,5,0,,,033.951090,-118.242700
000106458020,E,15,9,0,1,3,033.982750,-118.331920
000106168260,V,16,9,0,,,033.949550,-118.242690
000105827218,H,15,4,0,,,033.949420,-118.242690
000106586504,H,33,9,0,0,0,033.947410,-118.242680
000106320703,E,27,9,0,2,3,033.947260,-118.242680
000106456780,H,18,9,0,1,4,033.946740,-118.242680
000106458279,E,17,9,0,,,033.956610,-118.239547
000106367583,J,24,9,0,1,2,033.941570,-118.249860
000106348755,E,20,5,0,0,0,033.944480,-118.311520
000106368092,V,16,9,0,,,033.941250,-118.259750
000106036096,J,17,9,0,1,3,033.940740,-118.259350
000106015910,H,17,1,0,,,033.941250,-118.259350
000106476519,H,22,7,0,2,4,033.940740,-118.258000
000105930764,J,27,5,0,,,033.940740,-118.257870
000106276318,H,25,1,0,,,033.941240,-118.257340
000105847262,S,17,7,0,1,2,033.940730,-118.257210
000106615822,D,11,5,0,3,3,033.941290,-118.273160
000004313515,H,39,9,0,1,2,033.940730,-118.255590
000105821178,H,33,5,0,3,3,033.940730,-118.255330
000106291582,H,24,9,0,,,033.940890,-118.240640
000105844235,H,14,7,0,0,0,033.940890,-118.240240
000106181479,J,17,9,0,2,2,033.940880,-118.239770
000105882655,D,14,9,0,0,0,033.940380,-118.238070
000106691947,E,27,5,0,2,3,033.940860,-118.237350
000105994095,J,23,9,0,,,033.944810,-118.237550
000106304711,H,33,6,0,1,3,033.940850,-118.235240
000106013968,E,02,5,0,3,4,033.940350,-118.231560
000105881345,F,15,6,0,1,3,033.940830,-118.231510
000106677017,H,43,9,0,2,3,033.939890,-118.263640
000106290913,P,34,1,0,0,0,033.907940,-118.263700
000106508393,E,24,5,0,,,034.079680,-117.985610
000106299996,J,10,3,0,2,2,033.940380,-118.261890
000106078415,L,12,9,0,3,4,033.940380,-118.260270
000106385226,H,11,9,0,2,3,033.969170,-118.293790
000106075179,H,16,2,0,4,4,033.939870,-118.258520
000106293830,J,14,1,0,,,033.940370,-118.258000
000105911164,B,16,3,0,,,033.940740,-118.257600
000040730419,H,15,5,0,,,033.940350,-118.254930
000106058267,H,12,9,0,,,033.939350,-118.251190
000106328332,E,01,9,0,,,033.939920,-118.246970
000106128979,H,50,9,0,,,034.668960,-117.826260
000105977808,H,14,9,0,1,2,033.940070,-118.241130
000106183803,H,01,9,0,,,033.940060,-118.240720
000087015956,D,09,9,0,4,3,033.940050,-118.240020
000105919714,H,13,5,0,,,033.973040,-118.251160
000106675581,H,13,6,0,0,0,033.939860,-118.258130
000106634972,K,14,9,0,,,033.939070,-118.264770
000106230262,E,02,0,0,2,3,033.938980,-118.260400
000106141201,L,34,9,0,,,033.938980,-118.260010
000105869658,E,19,9,0,0,0,033.938980,-118.259610
000106477073,W,29,5,0,4,7,033.931983,-118.252344
000106565449,H,04,5,0,,,033.939500,-118.256120
000106658527,K,06,9,0,0,0,033.939500,-118.255190
000106278307,E,23,9,0,4,4,033.939070,-118.252860
000106071861,D,18,5,0,1,3,033.938530,-118.252200
000106015559,J,15,9,0,0,0,033.938530,-118.251610
000106560101,L,14,5,0,3,3,033.939060,-118.250500
000106452299,W,31,9,0,,,033.938540,-118.251040
000106298937,J,03,5,0,1,2,033.938530,-118.250390
000105793953,K,50,1,0,6,6,033.938540,-118.249980
000106097683,H,15,9,0,0,0,033.938540,-118.249690
000106219178,L,06,5,0,1,2,033.938540,-118.248910
000106457370,H,15,4,0,,,033.939210,-118.239980
000105939195,C,18,9,0,,,033.938670,-118.231600
000106270883,H,18,9,0,3,2,033.938670,-118.231180
000106411127,J,50,5,0,1,3,033.938670,-118.230610
000106654659,E,14,4,0,,,033.958580,-118.264390
000105848792,D,10,5,0,,,033.958590,-118.263600
000106455792,H,17,9,0,1,2,033.958060,-118.263080
000040603745,W,04,9,0,,,033.958180,-118.261310
000105865950,A,42,9,0,1,2,033.959480,-118.260310
000061231390,P,09,7,0,0,0,033.958980,-118.260180
000105867410,L,11,9,0,0,0,034.031300,-117.963440
000106012967,E,39,9,0,1,2,033.958600,-118.259260
000106307829,H,04,8,0,0,0,033.933520,-118.300710
000106414900,I,21,4,0,2,3,033.958610,-118.255520
000106389958,E,17,7,0,3,5,033.959510,-118.254830
000106230602,H,12,1,0,,,033.958451,-118.253304
000105886272,E,26,5,0,,,033.907940,-118.264630
000106079296,H,13,9,0,,,033.958990,-118.251850
000105829422,H,50,8,0,,,033.958449,-118.251791
000105806019,H,16,9,0,2,3,033.958960,-118.263200
000105823073,H,04,9,0,,,033.959480,-118.260050
000105970584,E,36,9,0,,,033.945320,-118.266900
000106230720,K,19,1,0,,,033.959480,-118.258740
000106348153,H,01,4,0,2,3,033.959000,-118.254550
000106345817,H,16,3,0,2,3,033.959490,-118.252760
000106299462,H,33,4,0,3,4,033.959510,-118.252370
000106674548,I,04,9,0,0,0,033.959089,-118.246644
000106320782,E,35,9,0,,,033.959088,-118.244880
000106651910,H,24,9,0,1,3,033.958360,-118.237720
000106369234,K,03,7,0,,,033.946300,-118.241060
000106634472,H,17,9,0,0,0,033.940660,-118.304840
000106656795,E,11,5,0,,,033.956230,-118.263130
000106636424,B,11,9,0,1,3,033.956598,-118.263667
000105886918,H,15,1,0,,,033.938010,-118.192970
000105791011,K,23,5,0,,,033.956240,-118.261200
000106632721,H,36,9,0,,,033.956250,-118.259810
000105822909,E,16,4,0,6,7,033.957680,-118.259270
000106632103,H,23,9,0,0,0,033.956250,-118.259150
000106328230,D,19,2,0,,,034.701235,-118.145404
000106470209,C,17,9,0,3,5,033.956260,-118.255390
000106569061,H,07,9,0,4,5,033.956780,-118.255120
000106588404,H,07,1,0,0,0,033.956260,-118.254690
000106214725,H,07,9,0,0,0,033.956770,-118.252910
000105860170,B,18,7,0,0,0,033.956770,-118.252250
000105953449,H,21,5,0,0,0,033.920210,-118.252140
000105991783,E,14,5,0,0,0,033.965620,-118.271820
000106297122,P,17,9,0,3,3,034.161720,-118.445340
000106363319,H,19,8,0,2,4,033.958410,-118.310510
000106252917,C,04,5,0,0,0,033.957690,-118.252640
000105881308,H,08,2,0,4,4,033.957010,-118.245050
000052453713,L,35,1,0,,,033.956832,-118.238301
000106636351,H,30,9,0,,,033.956700,-118.235860
000106308362,H,23,6,0,1,2,033.955330,-118.263980
000105862928,H,06,9,0,3,2,033.964430,-118.276280
000106589007,J,17,9,0,1,3,033.955340,-118.262520
000106216387,C,01,1,0,,,033.955850,-118.261470
000106413556,H,13,5,0,2,2,033.955790,-118.261070
000106524709,E,26,5,0,0,0,033.955350,-118.260210
000105974211,H,15,2,0,,,033.947810,-118.307530
000106050222,E,01,3,0,1,2,033.955870,-118.258020
000106071743,I,09,5,0,3,3,033.955870,-118.257630
000105992006,H,17,4,0,,,033.955880,-118.255650
000106107872,H,12,9,0,0,0,033.955360,-118.254990
000106149047,H,21,9,0,1,2,033.956570,-118.296610
000105828905,S,25,9,0,,,033.937110,-118.249010
000105848938,H,16,9,0,,,033.971990,-118.173810
000106430002,J,12,3,0,,,033.955900,-118.251380
000040009876,B,33,9,0,2,3,033.955890,-118.249090
000105975445,H,16,9,0,,,033.955890,-118.248430
000106432402,H,17,9,0,1,2,033.986750,-118.251110
000106636568,H,06,1,0,,,033.956590,-118.246320
000106652021,H,09,8,0,0,0,033.956590,-118.245530
000105791736,C,34,9,0,,,034.538810,-117.964920
000106473236,D,14,9,0,,,033.934820,-118.177950
000106632653,H,36,5,0,,,033.956223,-118.244996
000106302748,H,14,5,0,0,0,033.954440,-118.264340
000106217655,H,16,5,0,,,033.954440,-118.264070
000106109861,N,24,7,0,2,2,033.954960,-118.263120
000106296605,L,30,5,0,,,033.954960,-118.262390
000106632048,H,14,9,0,,,033.954970,-118.262260
000105847924,H,24,9,0,2,2,033.954970,-118.261340
000106523101,F,51,9,0,,,033.954970,-118.261210
000106434103,L,14,9,0,2,3,033.954450,-118.260610
000105802141,L,24,4,0,3,3,033.954960,-118.260600
000106504726,H,02,9,0,1,3,033.954460,-118.260080
000054474653,S,16,9,0,,,033.954460,-118.259940
000106233341,I,19,9,0,0,0,033.954460,-118.259550
000105974910,G,17,1,0,2,3,033.954460,-118.259420
000106308011,H,10,4,0,1,2,033.954970,-118.259020
000106457998,I,15,2,0,0,0,033.954970,-118.257760
000105970479,C,42,5,0,,,033.954970,-118.257500
000106056579,H,15,1,0,3,3,033.954470,-118.255260
000106301564,E,03,2,0,2,4,033.908600,-118.088770
000105807439,H,16,9,0,3,3,033.954460,-118.253450
000105861278,D,13,7,0,,,033.954460,-118.252650
000106434048,H,17,4,0,1,2,033.954970,-118.252120
000106126901,H,16,9,0,1,2,033.954970,-118.251730
000106347694,H,03,1,0,5,6,033.955510,-118.250420
000106071840,H,30,9,0,,,033.954825,-118.252396
000106104581,H,24,9,0,3,3,033.950666,-118.245122
000106494037,S,29,5,0,,,033.955132,-118.245273
000105796545,L,22,9,0,,,034.062199,-118.236146
000106127402,J,06,2,0,1,2,033.953520,-118.264340
000106504470,H,14,9,0,0,0,033.954070,-118.263680
000105808286,L,03,1,0,,,033.954080,-118.261080
000106071976,E,33,4,0,,,033.954080,-118.260940
000106278467,I,01,3,0,,,033.954080,-118.259600
000106253162,H,16,7,0,1,3,033.953550,-118.257730
000105973100,H,30,3,0,,,033.954100,-118.257290
000106523041,H,30,9,0,,,033.953710,-118.255750
000105805717,E,50,2,0,2,3,033.953700,-118.252480
000105820622,I,23,9,0,,,033.954130,-118.252120
000105843695,H,19,9,0,,,033.954400,-118.251130
000106255999,H,41,5,0,,,033.877610,-118.186710
000106056260,H,13,5,0,,,033.997160,-118.273240
000106320944,H,15,9,0,,,033.951360,-118.233190
000106692037,H,19,9,0,1,3,033.954550,-118.249130
000106545788,H,09,3,0,1,2,033.954550,-118.248970
000106456366,I,15,9,0,2,2,033.954530,-118.245430
000106452281,J,04,9,0,0,0,033.953150,-118.264210
000106185232,E,14,9,0,2,2,033.953160,-118.263950
000105807387,E,31,9,0,,,033.953160,-118.263810
000105916915,S,15,9,0,,,033.952620,-118.263290
000105864373,S,27,9,0,2,3,033.953160,-118.262790
000106058898,L,13,2,0,0,0,033.952630,-118.262530
000106168972,E,16,2,0,3,2,033.952630,-118.261880
000105846407,E,33,1,0,7,6,033.952630,-118.261480
000106321039,H,13,9,0,3,3,033.953170,-118.261340
000106255627,H,09,9,0,1,3,033.953170,-118.260040
000105910532,H,37,9,0,1,3,033.938420,-118.323920
000105799535,P,45,9,0,0,0,033.952650,-118.258180
000106454364,H,33,7,0,2,2,033.953180,-118.257830
000049567680,L,16,9,0,,,034.044194,-118.341897
000106459275,L,16,4,0,3,3,033.953060,-118.252710
000042374064,I,14,9,0,,,033.953490,-118.252300
000105808281,I,20,4,0,2,1,033.953070,-118.251880
000106125968,H,11,9,0,3,2,033.953580,-118.251150
000106347160,L,33,9,0,,,033.953580,-118.250820
000105841902,H,35,9,0,,,033.953070,-118.250570
000106412157,H,02,5,0,,,033.953070,-118.250300
000106569799,E,05,2,0,,,033.953580,-118.249990
000106561686,E,15,9,0,,,033.953070,-118.249750
000105915639,E,09,3,0,1,3,033.953070,-118.249750
000106678788,H,11,9,0,1,2,033.953150,-118.248600
000106348519,D,19,9,0,,,033.952970,-118.238750
000106304923,E,26,5,0,2,5,033.953540,-118.234870
000106527362,J,40,9,0,,,033.951750,-118.264480
000106651826,H,02,9,0,1,2,034.011430,-118.341640
000106560313,K,18,5,0,,,033.952260,-118.263140
000033331991,H,10,9,0,,,033.951760,-118.262140
000080570233,H,23,7,0,2,3,033.951770,-118.260090
000106341229,L,09,9,0,2,3,033.934660,-118.262740
000106161899,H,10,9,0,,,033.952270,-118.259690
000106014338,I,06,9,0,,,033.951780,-118.258050
000106635300,P,29,9,0,3,3,033.952280,-118.257910
000106145653,H,41,2,0,0,0,033.909670,-118.248120
000106212464,E,12,5,0,0,0,033.951360,-118.264480
000106076890,H,25,8,0,0,0,033.951360,-118.264350
000106387414,H,17,1,0,,,033.951360,-118.264220
000106677460,H,15,5,0,2,3,033.951360,-118.263560
000106432766,H,15,6,0,,,033.950860,-118.262670
000106651279,H,18,5,0,,,033.951380,-118.260480
000053314189,E,15,9,0,0,0,033.951380,-118.260480
000098186469,H,15,9,0,2,2,033.950870,-118.259960
000106012069,H,10,9,0,,,033.950870,-118.259830
000106561615,H,14,4,0,,,033.950880,-118.259040
000106416096,C,33,5,0,3,4,033.950880,-118.258770
000106296626,S,27,9,0,0,0,033.950880,-118.257920
000106389725,J,10,9,0,1,2,033.950860,-118.255410
000106053990,W,26,2,0,2,4,033.950370,-118.243890
000106341156,C,14,9,0,,,033.949940,-118.264220
000105915265,E,17,9,0,,,033.950470,-118.263430
000105846253,H,22,4,0,0,0,033.949960,-118.261220
000106165602,K,03,9,0,,,033.949960,-118.260490
000106165212,L,26,9,0,2,3,034.149120,-117.937320
000106475364,H,10,5,0,,,033.885920,-118.284420
000106568667,C,26,9,0,,,033.950500,-118.257120
000106108611,E,17,9,0,1,3,033.950490,-118.255610
000106123819,L,19,9,0,1,3,033.950420,-118.236970
